ID,business_id,city,state,postal_code,latitude,longitude,review_count,EthnicType,stars
1773,s0UcfGpvOwoGERpvMGSi8w,Phoenix,AZ,85014,33.51684459,-112.0643676,113,Mediterranean,4
1776,CiGvnoHtvvzra2RB23lNpQ,Phoenix,AZ,85042,33.378712,-112.064795,8,Mexican,3
1777,SAYba72hNAaohnBN1f__aA,Las Vegas,NV,89101,36.1678145,-115.1415101,5,American,3
1780,hb96ToDVKWQkAj5h-UB5Ow,Phoenix,AZ,85017,33.52501945,-112.1304555,111,Vietnamese,4
1783,mU3vlAVzTxgmZUu6F4XixA,Las Vegas,NV,89109,36.109755,-115.173877,750,American,4
1784,EYWaN9sLjVYdi7fKIRguVA,Phoenix,AZ,85042,33.37769,-112.03032,10,Mexican,2.5
1786,vOfz55MmWgjNQ3BA2PnhgQ,Las Vegas,NV,89169,36.11343671,-115.1595068,564,American,4
1787,fyFmamI9xY0_OOgH6tO3pg,Phoenix,AZ,85027,33.65670374,-112.0990637,41,Mexican,4
1788,xSZQa9ez44TJ0tiVHSY1Mw,Phoenix,AZ,85009,33.46628467,-112.1262188,11,Mexican,3.5
1790,8L_eeOwZryvlUEO42Zq8nQ,Las Vegas,NV,89135,36.1612611,-115.3332232,107,Hawaiian,3
1791,BslEhCyzaQPfpHtDogb4hQ,Las Vegas,NV,89109,36.11753,-115.169618,526,American,3.5
1792,oXoVJ0xKv82cBo9U6oEjlQ,Las Vegas,NV,89109,36.117735,-115.171714,1105,Mexican,3
1793,SeNOJ2zYHziptxLuiRINLg,Las Vegas,NV,89109,36.11337,-115.175143,675,Italian,4
1796,V6Od7XYl_PznuG19DPfTAQ,Las Vegas,NV,89149,36.281315,-115.287263,30,Chinese,3
1798,lsGIcUOadXjaRtKFNtrq8Q,Las Vegas,NV,89121,36.1377957,-115.0664764,20,Mexican,2
1799,lOmt6Edj6A4OZBUIUwtI8Q,Las Vegas,NV,89146,36.1586036,-115.2367146,37,Mexican,4
1800,zsQk990PubOHjr1YcLkQFw,Las Vegas,NV,89146,36.1261731,-115.2194123,179,Asian Fusion,4
1801,B7G_2Hx8Rx8l6oQ6K3n5Uw,Phoenix,AZ,85020,33.53892511,-112.0643465,127,Italian,3.5
1802,BaVtTt9pBoI8rrN35tsj_g,Phoenix,AZ,85021,33.580273,-112.118875,116,Italian,3
1803,IjsLANGkmAqCsF6-zgIA8w,Las Vegas,NV,89139,36.0552657,-115.2418494,8,Italian,3
1804,RhV7sraRUB3km-gF-tmDow,Las Vegas,NV,89117,36.1584264,-115.2920481,58,Mexican,3
1805,YKVYdzkdGNTHRJvWehY5Og,Las Vegas,NV,89119,36.08316,-115.145248,145,American,2.5
1806,Zua91nLoti4rx1VCkuIe6g,Las Vegas,NV,89169,36.1181114,-115.1542209,4,Asian Fusion,3
1807,#NAME?,Las Vegas,NV,89109,36.11199308,-115.1724254,334,American,3.5
1811,7iuruLs-q-_RW06IbsBxZw,Las Vegas,NV,89119,36.1154417,-115.1336045,91,Korean,4.5
1815,LOWn1xi9PfG2kxrUuC21nA,Las Vegas,NV,89131,36.2768676,-115.2078847,98,American,4.5
1816,biPAbciX6zfsfmTDozFrIA,Phoenix,AZ,85008,33.465461,-112.017768,6,African,3
1817,vF7nFTv22qA-YnCP09pvHQ,Las Vegas,NV,89148,36.0782601,-115.2985593,52,Greek,4
1818,ZP7U4qUCMjIvasWV7a_mgg,Phoenix,AZ,85040,33.4155984,-112.0080231,74,American,3
1819,osngclad-cS05yDq9CXPOA,Las Vegas,NV,89103,36.11122366,-115.2417426,25,Chinese,3.5
1820,VNNCmRTGq4QOT0uHdWVQmA,Las Vegas,NV,89109,36.1267672,-115.1651078,22,American,3.5
1821,M-bM5y8qdE-Z3mfZept1EA,Las Vegas,NV,89123,36.0555908,-115.1201353,117,Hawaiian,4
1822,KhvwEXKJXRTgcJRNmJNhsA,Las Vegas,NV,89122,36.08319598,-115.0324057,132,Chinese,3.5
1823,aKFA85Miwb96A0IAS3mRgQ,Phoenix,AZ,85003,33.45969847,-112.0741953,303,American,3.5
1826,LGEIsxeJQATo9J1IA-TEdA,Phoenix,AZ,85021,33.5764386,-112.1162953,251,Mexican,3.5
1828,yfHYCkQaupRzWU8FIgxUPg,Phoenix,AZ,85048,33.30333586,-111.9944412,148,Indian,4
1829,rpNPlBwKTEvtAWUvDcHm4A,Phoenix,AZ,85031,33.49419,-112.279646,22,American,2.5
1831,lgdde-A-rnzOw9ybmL82pQ,Phoenix,AZ,85015,33.52523434,-112.1114914,45,American,3.5
1833,0V18KwdtfsdrIu9xyO4GLg,Phoenix,AZ,85048,33.30456435,-111.9821897,90,Thai,4.5
1834,Bm8nRUsZ-dK6g2eJLxMTOw,Las Vegas,NV,89128,36.19981634,-115.2792916,333,Japanese,4
1840,lO45Mq7hCm8ci-dg6h6-hg,Phoenix,AZ,85050,33.65549506,-112.0155072,38,American,3.5
1842,aYyj9OdH059CoEXadmldXA,Las Vegas,NV,89113,36.05565677,-115.2432623,197,Japanese,4
1843,eiTWTVThkHr-DKXxIysbgA,Las Vegas,NV,89139,36.0433621,-115.2434483,186,Asian Fusion,4.5
1844,tuYk6HQgY3eYliiOUgNFqg,Phoenix,AZ,85029,33.5981698,-112.1507483,96,Italian,4
1845,vclxHtRUZja24QFmsXdKTg,Phoenix,AZ,85008,33.4660406,-112.0118669,5,Italian,4
1846,HV_TRGJdMurmJkqkdRGaww,Phoenix,AZ,85006,33.4649802,-112.0481577,48,Mexican,4
1849,Mv2SeBkY0DASmwO1-mM-iQ,Las Vegas,NV,89119,36.08044,-115.146097,34,American,2.5
1850,R9i4v1iPBCFeqzMkQEcfjQ,Phoenix,AZ,85021,33.553471,-112.099212,28,American,3
1857,aTvmLm3YfTs_L290fEolEw,Las Vegas,NV,89183,36.01304612,-115.1364096,61,Mexican,3
1859,3oTVApC-eUzpGjrOVxIr5g,Phoenix,AZ,85016,33.5103372,-112.0295106,325,American,3.5
1860,Dc4tY9WKJu_7ImduMDAWlQ,Las Vegas,NV,89128,36.197453,-115.279707,23,Japanese,4
1862,h9pEt23IAyjBtUaYA9v46A,Phoenix,AZ,85033,33.4933261,-112.2210159,79,Mexican,4.5
1863,4oeqftAA2w9rcffOFaxFLA,Las Vegas,NV,89101,36.1863157,-115.1161842,19,Mexican,4.5
1864,I9nziYEw4YIFjr3ZDBpFog,Phoenix,AZ,85014,33.49548,-112.063272,126,African,4.5
1865,Ou86-U4_LyA7Hni0yJQfzA,Phoenix,AZ,85085,33.7122858,-112.104829,58,American,3
1866,vVOoL5H8Fr-qlQv-_DdoMA,Phoenix,AZ,85020,33.56730856,-112.0742918,33,American,2.5
1868,I22wQGTkLFGn6jTOhwoecQ,Las Vegas,NV,89104,36.1583542,-115.1164083,92,Mexican,3.5
1871,odYdARplahqW4XbXU4drKg,Las Vegas,NV,89101,36.1739975,-115.1184849,17,Mexican,4.5
1872,NnoJ7MBgV_F-bv7FA_X_BA,Las Vegas,NV,89101,36.1718896,-115.1157352,64,Mexican,4
1873,dSjzFrUbIjqlhd2cJp-zSA,Las Vegas,NV,89118,36.0724699,-115.2435649,33,American,4.5
1880,kzwiQ54fopeTgGEIkgJ2dQ,Las Vegas,NV,89113,36.06860323,-115.2598102,96,American,3.5
1883,t5vvlSgoeHF9uY6VkokmSg,Las Vegas,NV,89147,36.1174457,-115.2790272,57,Chinese,3
1884,ZCQa7CJxZ-53Zxd_pobWug,Las Vegas,NV,89109,36.1123576,-115.1702214,485,French,3
1885,rtlsfmdufArhk-47sWIf2w,Las Vegas,NV,89109,36.11344021,-115.1752758,642,French,4.5
1887,N6BDiFk2CyJTMPGUlcOfAg,Las Vegas,NV,89146,36.15969323,-115.2302702,156,Thai,3.5
1888,0w3BdEOxvwKTpypwbN5kiQ,Las Vegas,NV,89102,36.1267612,-115.192874,641,Korean,3.5
1890,HZRT8xygRscGvDYYx2EkQQ,Las Vegas,NV,89121,36.1155994,-115.102283,97,Mexican,4
1891,2OkYkQRItlqbKw9Mz7flCA,Phoenix,AZ,85032,33.600769,-111.978772,107,Mexican,3.5
1892,#VALUE!,Phoenix,AZ,85048,33.30365814,-111.9984651,29,Chinese,3.5
1893,BEtgRzNeXGAf0uQ-HuSyfA,Las Vegas,NV,89113,36.05806453,-115.2783944,294,Japanese,4.5
1894,jO3ikdNbF_TGGv87izTkEg,Las Vegas,NV,89128,36.19721783,-115.2641317,232,Italian,3
1895,biFv9mXsP0V4omBUy1Z-MA,Las Vegas,NV,89117,36.14528749,-115.2950039,34,Italian,3
1898,LAiBt7LobYM_0_EQrSvK4A,Phoenix,AZ,85004,33.44954005,-112.0731904,165,American,4
1899,_j2EtQtgLuXGRBfbM5YwZA,Las Vegas,NV,89109,36.122689,-115.170163,963,Asian Fusion,3.5
1900,lcsfb0Sz5vzpBVShDsu2gw,Las Vegas,NV,89104,36.1441559,-115.1476789,39,American,3.5
1901,U6eg7zI-0TosgVvmrOtlZg,Phoenix,AZ,85035,33.4781864,-112.2201081,49,American,2
1902,bgx6gYdktqEoQwBdo5lRbA,Las Vegas,NV,89145,36.17256042,-115.2458216,143,Mexican,4.5
1905,XTmqUnO9FFbdbE4xL7Vhlw,Phoenix,AZ,85032,33.6122249,-111.9954503,17,American,3
1906,p8HvhJZ-_EHhmUVmZN15gg,Las Vegas,NV,89123,36.01760744,-115.11839,361,American,3.5
1908,XqYmemYJ630xqBaOZDr1pw,Las Vegas,NV,89121,36.10197187,-115.0637698,23,Mexican,4
1909,EHDcxAlrrP4VPiZuQlrIrg,Las Vegas,NV,89130,36.2498922,-115.2441383,79,Mexican,2.5
1911,pDewiJY6KCcZgLxxgxg13Q,Phoenix,AZ,85004,33.429424,-112.073929,420,Mexican,4
1912,qYNl7Qh-YetWdMQTzX-jZA,Phoenix,AZ,85016,33.4946051,-112.0327562,42,Mexican,3.5
1914,eJKnymd0BywNPrJw1IuXVw,Las Vegas,NV,89101,36.17030722,-115.1416113,908,Mexican,4
1916,8wt-saX_qXaqVCXQHc5qXw,Las Vegas,NV,89139,36.048195,-115.224919,173,American,4
1917,THcAGc-Fb8gqmA1V-KvFkw,Phoenix,AZ,85009,33.4518822,-112.1244901,39,Mexican,4.5
1918,0G1y7uV7w1D2uziS4Lt_Dw,Las Vegas,NV,89121,36.099641,-115.1039,153,Mexican,3.5
1920,hVcnr0TMi500pJvghwnSOQ,Phoenix,AZ,85020,33.55140888,-112.0580246,282,Asian Fusion,3.5
1925,UVqqsfogFwG_llByAzUQQg,Las Vegas,NV,89148,36.08445346,-115.2939735,70,American,4
1928,vZafOAECfChenbQjhlZQlA,Las Vegas,NV,89146,36.1546303,-115.2309179,13,Mexican,2.5
1930,HmsCerK_rub0Ulo0aC0f9A,Las Vegas,NV,89117,36.147262,-115.2998714,326,Japanese,4
1932,5XIIUcmBADuz1h8W0QztVQ,Phoenix,AZ,85043,33.4234603,-112.2249866,20,Chinese,3
1934,w96oa6oQk2kolYfy8Ja2Mw,Phoenix,AZ,85008,33.4513465,-111.9810889,16,Mexican,3
1937,3TRgD3KLVis61eGvMZrykA,Las Vegas,NV,89146,36.12611589,-115.2180899,79,Chinese,4
1938,cHAhW7XJ2no_qzc46HpohQ,Las Vegas,NV,89108,36.1938989,-115.2068441,5,Italian,3.5
1941,GXDRFAunLh0aRao6ERnM4A,Las Vegas,NV,89109,36.124746,-115.172075,85,Italian,3
1942,hNsRj2nXuALlJS4Op-8MmA,Phoenix,AZ,85014,33.524075,-112.0484109,240,American,3.5
1944,R3TC2oq8fQK9c9BNMZ-ynA,Las Vegas,NV,89109,36.127797,-115.168692,778,Japanese,3.5
1945,hgeXEGD9lRX4ohj7afSJnw,Las Vegas,NV,89139,36.05556462,-115.2258749,233,Thai,3.5
1949,Nut3ob6m58of2curSbrFWQ,Las Vegas,NV,89123,36.0410769,-115.135494,24,Mexican,3.5
1952,JVTIY3KAIaIiL0fxY82SoQ,Las Vegas,NV,89103,36.118153,-115.187152,41,American,3
1953,FAiZp6pLY5l9JITMQPASbg,Las Vegas,NV,89101,36.16729341,-115.1392169,71,American,4
1954,y8zlR75tcmvkg49dqdLGDg,Phoenix,AZ,85012,33.50893511,-112.0720015,85,Italian,4
1956,AOuutv1P01CW07qmzpj9vA,Phoenix,AZ,85044,33.3204536,-111.9773422,20,Mediterranean,3.5
1957,EdIFp1tdPi1267hm3da6Nw,Las Vegas,NV,89109,36.11320716,-115.1633129,97,American,4
1962,fYLCKglfKHjgzcOeo4ZDaw,Phoenix,AZ,85018,33.4954167,-111.988191,78,Mexican,4
1964,kiweDovyXezj-ZMpB1tlXg,Las Vegas,NV,89119,36.0708749,-115.1200613,43,American,4
1968,6kZ5oQALI1NsP-y6H3cKWQ,Phoenix,AZ,85029,33.6096458,-112.1343297,15,Italian,2
1969,iuiwjTcIJjt2kYSpBlH_lg,Las Vegas,NV,89183,36.005924,-115.1389547,33,American,4
1972,DBc9PoMFQW2Vn8Xtrb9TmQ,Las Vegas,NV,89018,36.239007,-115.186131,7,Mexican,4.5
1973,kOo4ZY2UQAX4j312mzQ8mA,Las Vegas,NV,89032,36.221936,-115.1462928,32,Mexican,5
1976,Oto60yDwk1z72WmfWEYrjg,Las Vegas,NV,89183,36.0116878,-115.1757977,184,Mexican,3
1977,Z3ZSar8IVAR2qIupqxMynA,Las Vegas,NV,89169,36.108898,-115.151261,384,Italian,3.5
1978,jIDnLUpdKQCYtvT7wT7mJg,Phoenix,AZ,85042,33.38445472,-112.0171743,17,American,4
1980,yH83tf58E9jrME5U4HGAMg,Phoenix,AZ,85034,33.43414529,-112.0139513,48,American,2
1982,APXWKd1N-COyUdncd_FdyQ,Phoenix,AZ,85032,33.623899,-112.031235,231,American,4
1986,XvOzizKafffkMuk-tIdNcQ,Las Vegas,NV,89123,36.02938062,-115.1151982,202,American,4
1988,maJvbTIlMjOoZTcsGUqHOQ,Phoenix,AZ,85015,33.48687642,-112.1004223,16,Hawaiian,3.5
1990,P8IsTiHq5Hesa6UPL604ww,Phoenix,AZ,85044,33.3480616,-111.9820214,719,Mexican,4
1991,-1m9o3vGRA8IBPNvNqKLmA,Las Vegas,NV,89109,36.10433,-115.1755933,38,African,4.5
1992,LelAlfuj5oVRF9CQdWLsNQ,Phoenix,AZ,85018,33.508841,-111.9843047,925,American,4
1993,Tu3pgH2X_ml6rsD9dsr_vQ,Las Vegas,NV,89109,36.13620483,-115.1514109,27,Japanese,3
1994,K2dYG5yOd1i4keB9yMIYuw,Phoenix,AZ,85008,33.4656605,-111.9716122,52,American,3.5
1995,ZsjmdtVDm42BVAGqmuoJ-g,Phoenix,AZ,85040,33.4036402,-112.0086938,5,Mexican,4
1997,HjnQcjcw-e_SMk0ZyszTug,Las Vegas,NV,89121,36.1302757,-115.1084305,7,American,4
1999,cPmThZ7Ugpd8eJnIObOy0Q,Las Vegas,NV,89135,36.1596477,-115.331415,235,Italian,3
2001,mrjhrTycW0iLumjMZCfrzw,Las Vegas,NV,89109,36.11285901,-115.1634135,12,Mexican,4
2003,02EYqwh47uVxOaOKrnx8SQ,Phoenix,AZ,85008,33.4657562,-111.9718284,262,Indian,3.5
2006,yb7ZtgMWSZboG_sSUx9g2A,Phoenix,AZ,85032,33.6410451,-112.0192408,104,Mexican,4.5
2009,cPaXllVOblQn3kHQ8olDsw,Las Vegas,NV,89121,36.1292009,-115.0875234,60,Asian Fusion,3
2011,r8Jr-7YfkhJL2nxk9lxUNg,Las Vegas,NV,89147,36.1135548,-115.3073046,351,Mexican,4
2012,cTkya76AXsXylIyl5bFn4w,Phoenix,AZ,85035,33.4720551,-112.2370041,38,Chinese,4
2015,E9lp-WOCflgY9wrGf0aMGg,Las Vegas,NV,89141,36.020468,-115.297893,10,Mexican,5
2016,VSmpIQJQTwJloxiIRG9UWg,Las Vegas,NV,89146,36.15956953,-115.2302977,30,Thai,4
2017,f0160VdQERs6Y6Aq-Chvfw,Las Vegas,NV,89109,36.12371932,-115.1677979,103,American,4
2018,MyTsAeShB9pcWP84GSTAdw,Las Vegas,NV,89147,36.11303976,-115.2618176,395,Asian Fusion,4.5
2019,iIwKW2cBAxjElE8eUzjwqA,Las Vegas,NV,89109,36.10583003,-115.173315,994,American,4
2020,UidEFF1WpnU4duev4fjPlQ,Las Vegas,NV,89101,36.16906579,-115.1398415,736,American,4
2021,2QznyHGF0PuiYkrl5RU66A,Las Vegas,NV,89102,36.1461525,-115.2069849,88,Mexican,4.5
2022,l0aaLW6ZdDXWjUegUECSxg,Phoenix,AZ,85085,33.71205532,-112.1139508,134,Italian,3.5
2025,gdtZA3sVQ5Hk-3oPBArdLA,Las Vegas,NV,89147,36.1147228,-115.3062183,103,Mexican,4
2026,BgthHqiXot2s4Sd_xcI6DQ,Phoenix,AZ,85018,33.49573312,-111.9884419,346,Greek,4
2027,U21YaTK4PVlfNHQSyBkJUg,Phoenix,AZ,85020,33.5599701,-112.0657005,137,Mexican,4
2028,yvqcZrHixuf_oIUW83xUcQ,Las Vegas,NV,89117,36.1434972,-115.2707372,182,Mexican,3
2030,_WvEXsx2eZ53lTWHlIx9kg,Phoenix,AZ,85004,33.4475193,-112.0736438,498,American,4
2031,cHdJXLlKNWixBXpDwEGb_A,Phoenix,AZ,85023,33.62683138,-112.1002996,1342,Asian Fusion,4
2032,myw0csRck6XG4w5Z-EFyqg,Phoenix,AZ,85024,33.6561233,-112.0629591,147,Chinese,4
2033,QJR4qBUHegWEozSQrGmBPw,Las Vegas,NV,89109,36.113933,-115.174139,1747,Mediterranean,4
2035,XsSgv3vBOyOBXn3Co8EVIg,Las Vegas,NV,89146,36.127325,-115.224192,353,Asian Fusion,4.5
2037,FqA7ofYWGVHnAIF4jjznHA,Las Vegas,NV,89102,36.125908,-115.197904,69,Korean,4.5
2038,NJ0RzuWd5xDqfJejYQZ65g,Phoenix,AZ,85016,33.5101494,-112.0139493,911,American,4
2039,Qng9lEqWA9uTtm6oq2rZuw,Phoenix,AZ,85018,33.4948197,-111.9798208,78,Greek,4
2040,e-Hw1QkvwM2wN5Wm7p_msw,Phoenix,AZ,85051,33.5743434,-112.1259291,67,American,2.5
2043,ujsqYa1yxduuB4wc0ASjMQ,Phoenix,AZ,85023,33.6407664,-112.0962391,4,Mexican,5
2044,#NAME?,Las Vegas,NV,89103,36.10046559,-115.2092224,333,Mediterranean,4.5
2045,IyrDnrvUKpndj5zIv1KvGQ,Las Vegas,NV,89101,36.15949833,-115.1473491,231,Mexican,3.5
2046,1aMxCG33wAoxjWoeRsl4BA,Las Vegas,NV,89109,36.1161559,-115.1750576,28,French,2.5
2047,4uISbaUPJLVECBHIi3tpxA,Las Vegas,NV,89109,36.12757,-115.166312,459,Asian Fusion,3.5
2048,l683preTG0GIk9XMaHAUNA,Phoenix,AZ,85008,33.4796302,-112.0121856,14,Mexican,3.5
2049,RZFryvOkznd4jtpj8PbSzg,Phoenix,AZ,85022,33.6384345,-112.0675229,264,Japanese,4
2052,umrovy4atXODdOu-DEpkbg,Phoenix,AZ,85009,33.44274801,-112.1350489,9,Mexican,4.5
2053,jovBGZAYjGRusbKPnePufA,Las Vegas,NV,89134,36.19329144,-115.3040919,96,Thai,4
2055,O7OdYts96d0IgRCGwv_GYQ,Las Vegas,NV,89109,36.14189451,-115.1422736,53,Korean,4
2059,#NAME?,Phoenix,AZ,85023,33.612328,-112.0992761,83,American,5
2060,SeMczUVuKhVwruoJfrThtQ,Phoenix,AZ,85033,33.49571322,-112.2222281,9,Mexican,4
2062,2TZl160uaMAg1cr8KFbk8Q,Phoenix,AZ,85033,33.4944564,-112.2039129,6,Mexican,3
2064,g8OnV26ywJlZpezdBnOWUQ,Las Vegas,NV,89146,36.144667,-115.239955,3050,American,4
2066,WzrMNz9eUF78RgZGDTS8xg,Phoenix,AZ,85018,33.4954167,-111.988191,123,Asian Fusion,3
2067,n62dcL1e8BQA1_kUEYrldQ,Phoenix,AZ,85029,33.5956893,-112.1204937,112,Chinese,4
2068,w1dxpzzh5I3oo2vaICgdig,Las Vegas,NV,89104,36.14433614,-115.0469729,23,Mexican,4.5
2069,YoJt2bvCrYMSSyoeUO-YTg,Las Vegas,NV,89156,36.1955901,-115.0404592,15,American,3.5
2070,aQ222ydz_GSRZV66xNt4kQ,Las Vegas,NV,89117,36.1298813,-115.276416,441,Japanese,4.5
2077,ZibmYdOPKLlqDM9oR6xzOA,Las Vegas,NV,89117,36.14690984,-115.300777,1068,Asian Fusion,4
2081,jsOGd-P1BfoUY40yY5l59A,Las Vegas,NV,89104,36.1461334,-115.1367176,22,Japanese,3.5
2082,H2Chxto2e6dHTDJ8-s3-pQ,Las Vegas,NV,89169,36.14107966,-115.1193114,54,Mexican,3
2083,inkeT1aob-iZWbj3o_UQCA,Las Vegas,NV,89106,36.1828414,-115.1808549,9,Mexican,2
2084,3fPIRTnBhd81MixgS9YoMQ,Las Vegas,NV,89109,36.127512,-115.1735621,178,American,4
2086,EWmYNndtI9G0c2lI58vQWA,Las Vegas,NV,89102,36.144089,-115.160774,12,Chinese,5
2088,33Tr0eRki1Yamzleu4GMdw,Las Vegas,NV,89118,36.078087,-115.2421383,260,French,4.5
2089,tXqaK0lBEE1XJbzDPsdFvg,Las Vegas,NV,89118,36.083996,-115.2085119,230,Mexican,3.5
2090,A5Rkh7UymKm0_Rxm9K2PJw,Las Vegas,NV,89119,36.068655,-115.177945,1204,Asian Fusion,4
2092,wT-J6sib_NSr8rcH2aTcAA,Las Vegas,NV,89103,36.114987,-115.2410939,36,Mexican,2.5
2094,zaBk2imYnk7rG7IdOMhRmA,Phoenix,AZ,85086,33.800185,-112.1281334,83,Vietnamese,4
2095,Qj1BoynaIVZiKEe8Peq3_g,Las Vegas,NV,89109,36.12212925,-115.1696676,17,Italian,2
2096,KoqiR3YN3mhbyuUWYIhuIw,Las Vegas,NV,89118,36.0565892,-115.2352479,49,American,4
2099,PzItDWhnWrViLmAXQuMASQ,Phoenix,AZ,85034,33.44551243,-112.082277,30,Asian Fusion,4.5
2103,6hfvVrOMmYapWGS1PN0b2w,Phoenix,AZ,85016,33.49401885,-112.0462309,3,American,2
2104,PglC8rgguMIlT621p1BLdQ,Las Vegas,NV,89103,36.09970189,-115.2084732,681,Chinese,4
2112,CFGmRESf9QajghUrc__akg,Las Vegas,NV,89135,36.16041626,-115.3214437,61,Japanese,3.5
2113,PpreEj90GJUDm7LHI6kPOA,Phoenix,AZ,85018,33.4806911,-111.9926934,38,Mexican,2.5
2114,TgjB-wlAVzol6HoDpE8KYg,Phoenix,AZ,85006,33.47276837,-112.0562698,357,American,4.5
2115,4bfKtdnkkhq8qA21sjVXlg,Phoenix,AZ,85027,33.683216,-112.083836,78,Mexican,4.5
2118,_R-rjgz4Kwi4f3u0clFeKg,Las Vegas,NV,89109,36.1362575,-115.1512526,166,American,2.5
2128,V6u7__4jbEDOgWR8K6qUSw,Las Vegas,NV,89121,36.1003325,-115.0662215,8,Mexican,3.5
2129,DYuOxkW4DtlJsTHdxdXSlg,Las Vegas,NV,89169,36.11509234,-115.1546846,707,American,4
2131,lv5Bnqlt93NnvNJ2oNcQ8Q,Las Vegas,NV,89113,36.0618411,-115.2519912,214,Mexican,4
2133,HRghNZCxQm0UGgvu4mk33w,Phoenix,AZ,85016,33.49504206,-112.0147346,17,Mexican,3
2134,Y_9f9tzVRaXjfT9Fa5_W9A,Phoenix,AZ,85018,33.49427497,-111.9872496,89,Mexican,3.5
2135,3LWsVfsSmb_Nzbi2YQ-NIA,Las Vegas,NV,89119,36.11616416,-115.1360921,570,Indian,4
2139,Vg1C_1eqwIwkZLIXGMTW3g,Las Vegas,NV,89119,36.101467,-115.134574,386,British,3.5
2140,9IpKGHaPy3hhXo9g5Bt7lg,Las Vegas,NV,89103,36.11844849,-115.2091042,273,Italian,3.5
2143,v0FdDAXvEYieRWcngbCe1Q,Phoenix,AZ,85027,33.7121303,-112.1112116,122,Mexican,3
2144,uWIrZQx2BxKznWPjxWGRNg,Las Vegas,NV,89148,36.06804227,-115.2975154,56,American,3
2145,2p346MdyPISpZ2k-h0GSqg,Phoenix,AZ,85033,33.4765,-112.224647,6,Chinese,4
2146,rqYOFPPrdwMYvSRpI4r3-g,Phoenix,AZ,85018,33.4788098,-111.9984213,16,American,3.5
2147,jcw_vtqfZSTLP15DJmvfIA,Phoenix,AZ,85013,33.49875,-112.0835096,164,American,3.5
2150,en-qw089uyISqOTUJb3dhw,Phoenix,AZ,85041,33.392492,-112.074022,15,Mexican,2.5
2151,avKtXuzalCP_cVfrk-fLeQ,Phoenix,AZ,85032,33.6430033,-112.0313,96,American,3.5
2154,OjAEW_EO1CKHFiioc-PsRw,Las Vegas,NV,89109,36.1146578,-115.1756607,4,American,4
2157,5xdKUuu4DbJ71KGbwRXfFg,Las Vegas,NV,89113,36.06046537,-115.2787486,361,Japanese,4
2158,9_OPjioLbD9Q_zAeHfv6kw,Las Vegas,NV,89119,36.1004431,-115.1347157,198,Chinese,3.5
2159,UhyDVz7npxKUl9BfMpfmBw,Las Vegas,NV,89107,36.17254364,-115.1957243,18,Mexican,3.5
2160,5Ktv5ZmJI0CN4L0KxDWJvw,Phoenix,AZ,85016,33.5223999,-112.0478399,349,American,4.5
2162,sKA6EOpxvBtCg7Ipuhl1RQ,Las Vegas,NV,89102,36.1257099,-115.2044141,31,Japanese,4.5
2163,axJFWAeEJ-kRs8LFy8ow1A,Las Vegas,NV,89119,36.1087848,-115.1370794,3,Mediterranean,3.5
2165,ZLcTzccbEoNkp5_EGKMUnQ,Las Vegas,NV,89101,36.1714322,-115.141835,45,American,3.5
2166,#NAME?,Las Vegas,NV,89109,36.12677,-115.169178,383,American,3.5
2170,a2OCO4yHDEifuKzjor_yRQ,Las Vegas,NV,89120,36.0718066,-115.0991547,44,American,3
2173,fPR9PShdUam2KvvgnTrSNQ,Las Vegas,NV,89119,36.10118479,-115.1185167,25,American,4
2174,kne4oWWLq0FFHLA-gWuqoQ,Phoenix,AZ,85016,33.50587286,-112.0413423,331,American,4
2175,sZq-qUvoLgYxlDmIcxYWDg,Phoenix,AZ,85008,33.4654851,-111.9867182,200,American,3.5
2176,6TvB1PZCY1Ap2S-yNJPs4w,Las Vegas,NV,89109,36.100561,-115.167671,132,American,2
2178,bROfsCS_9L7PaDn84scvhA,Phoenix,AZ,85034,33.4354656,-112.0071714,25,American,2
2182,WlTeMP8p3m1b3LxkfBllLQ,Las Vegas,NV,89120,36.07834,-115.101509,37,American,3
2183,LVkILnI-bXtlCJggb3hfkg,Phoenix,AZ,85019,33.52390028,-112.1492448,51,Mexican,4
2184,8nDEOGVVvReXFJ2zjPh4Pw,Las Vegas,NV,89122,36.10612981,-115.057792,48,American,2.5
2185,ltQ-ilKwrlBtub7b_7gKww,Phoenix,AZ,85027,33.6827209,-112.0992634,74,Italian,3
2187,4UvQ0BUbqlNPJbAggsi0eA,Las Vegas,NV,89103,36.1150682,-115.2378723,14,Asian Fusion,5
2193,BNzcfz3jmBo_1wUB5YIsXg,Phoenix,AZ,85022,33.5973066,-112.0387877,23,Mexican,3
2194,HEmSK3apoP4xwVs0YkpNLQ,Phoenix,AZ,85013,33.49508552,-112.0799486,49,American,2.5
2195,X6YpIqhaP_qoSZJRBcivGw,Phoenix,AZ,85009,33.4716577,-112.1348584,175,Mexican,3.5
2198,e-gVqGEtnjEkunvQ5J3uyA,Phoenix,AZ,85017,33.5109932,-112.1328012,88,Italian,4
2199,5fpXjlC71y_mKORnPdX5zA,Las Vegas,NV,89122,36.084093,-115.0336315,40,Mexican,2.5
2202,YBE7FO11s32f6BEpTAJ5Rw,Las Vegas,NV,89145,36.1643423,-115.2897075,267,American,3.5
2205,Ql_J2DSIE8QYp5rXf3721A,Las Vegas,NV,89147,36.11331,-115.2618657,36,Italian,3.5
